ENADE_ID;NU_ANO;CO_IES;CO_GRUPO;CO_MODALIDADE;TP_SEXO;PERIODO;NT_GER;NT_FG;NT_CE;CO_RS_I1;CO_RS_I2;QE_I06;QE_I08;QE_I09;QE_I10;QE_I23;QE_I25;QE_I26;QE_I27;CO_TURNO_GRADUACAO
32921;2014;338;4006;1;M;;;;;;;;;;;;;;;
32922;2014;338;4006;1;F;;57.5;69.3;53.5;C;C;B;C;D;E;D;E;F;6;
32923;2014;338;4006;1;M;;60.4;52.3;63.1;A;C;B;B;A;A;B;A;H;8;
32924;2014;338;4006;1;F;;57.7;80.6;50.0;C;C;B;E;C;E;C;B;F;4;
32925;2014;338;4006;1;M;;55.7;56.4;55.5;C;C;B;C;D;D;C;A;F;6;
32926;2014;338;4006;1;F;;69.6;69.5;69.6;D;C;B;E;C;E;D;A;F;4;
32927;2014;338;4006;1;M;;49.8;65.1;44.7;B;D;B;E;D;E;B;E;C;5;
32928;2014;338;4006;1;M;;44.5;73.4;34.8;D;D;B;C;C;E;C;A;F;5;
32929;2014;338;4006;1;M;;56.7;85.7;47.0;C;C;B;D;D;E;A;A;F;5;
32930;2014;338;4006;1;M;;;;;;;;;;;;;;;
32931;2014;338;4006;1;M;;;;;;;C;E;F;E;B;A;C;3;
32932;2014;338;4006;1;M;3;45.9;49.6;44.7;C;D;B;E;D;E;B;E;F;3;
32933;2014;338;4006;1;F;1;;;;;;;;;;;;;;
32934;2014;338;4006;1;M;;63.4;71.8;60.6;B;C;C;C;F;E;B;A;F;6;
32935;2014;338;4006;1;M;;53.0;37.5;58.1;C;D;C;C;F;E;E;E;F;5;
32936;2014;338;4006;1;M;;;;;;;;;;;;;;;
32937;2014;338;4006;1;M;;32.3;31.8;32.5;C;C;B;B;C;C;C;E;F;4;
32938;2014;338;4006;1;M;;;;;;;;;;;;;;;
32939;2014;338;4006;1;M;;70.1;68.6;70.6;C;C;B;D;C;E;C;E;C;6;
32940;2014;338;4006;1;M;;;;;;;;;;;;;;;
32941;2014;338;4006;1;M;;71.4;61.2;74.8;A;A;C;F;F;E;E;E;F;6;
32942;2014;338;4006;1;M;;24.4;41.4;18.7;E;D;C;B;D;E;C;A;H;6;
32943;2014;338;4006;1;F;;30.5;51.2;23.6;C;D;B;E;C;E;B;A;F;6;
32944;2014;338;4006;1;M;;45.7;75.2;35.8;C;D;B;F;C;D;A;E;F;5;
32945;2014;338;4006;1;M;;;;;;;;;;;;;;;
32946;2014;338;4006;1;M;;49.5;34.4;54.5;C;D;C;D;D;E;A;G;F;4;
32947;2014;338;4006;1;M;;52.3;44.2;55.0;C;C;B;F;C;E;D;A;F;6;
32948;2014;338;4006;1;M;;50.6;77.8;41.5;B;C;B;C;C;A;B;A;F;5;
32949;2014;338;4006;1;M;;49.0;68.9;42.3;C;D;B;D;E;D;C;E;F;5;
32950;2014;338;4006;1;M;3;65.0;69.8;63.4;E;E;C;D;D;E;B;C;C;5;
32951;2014;338;4006;1;M;1;56.4;71.8;51.2;C;D;B;E;D;E;B;A;I;4;
32952;2014;338;4006;1;M;;39.6;64.5;31.3;D;D;B;D;C;E;C;C;F;6;
32953;2014;338;4006;1;M;;45.5;67.9;38.0;D;D;B;D;D;E;B;A;F;4;
32954;2014;338;4006;1;M;;53.2;74.2;46.2;B;D;B;E;C;E;D;A;F;6;
32955;2014;338;4006;1;M;;44.2;74.0;34.3;C;D;B;C;C;A;B;A;F;5;
32956;2014;338;4006;1;F;;37.5;42.7;35.8;C;C;B;E;E;E;B;A;F;6;
32957;2014;338;4006;1;M;3;;;;;;;;;;;;;;
33818;2014;367;4006;1;F;13;33.4;39.6;31.3;C;D;A;B;C;E;B;C;A;6;
33819;2014;367;4006;1;M;13;58.9;72.8;54.2;C;C;B;E;E;E;E;E;A;5;
33820;2014;367;4006;1;M;13;;;;;;B;B;E;D;B;E;F;5;
33821;2014;367;4006;1;F;13;62.9;77.0;58.2;B;C;B;C;E;E;B;E;A;4;
33822;2014;367;4006;1;M;13;62.0;69.3;59.6;C;C;B;B;C;E;A;H;I;4;
33823;2014;367;4006;1;M;13;;;;;;B;E;E;E;B;H;A;4;
33824;2014;367;4006;1;M;13;46.7;30.0;52.2;C;C;C;B;D;D;B;E;C;6;
33825;2014;367;4006;1;M;13;56.4;61.3;54.7;C;C;B;E;C;C;B;E;F;5;
33826;2014;367;4006;1;M;13;52.2;55.2;51.2;C;C;B;B;D;E;B;A;A;4;
33827;2014;367;4006;1;M;13;;;;;;;;;;;;;;
33828;2014;367;4006;1;M;13;46.9;59.0;42.8;C;C;D;B;B;A;B;E;A;3;
33829;2014;367;4006;1;M;13;71.1;63.6;73.6;D;C;B;E;B;B;C;E;F;4;
33830;2014;367;4006;1;M;13;48.5;60.0;44.7;C;C;B;B;B;A;E;A;A;4;
33831;2014;367;4006;1;M;13;59.7;37.5;67.1;C;C;B;A;C;A;C;C;A;6;
33832;2014;367;4006;1;M;13;58.8;64.3;57.0;B;C;B;E;B;A;D;H;C;3;
33833;2014;367;4006;1;M;13;55.0;80.0;46.7;C;C;B;A;B;A;C;A;A;4;
33834;2014;367;4006;1;M;13;46.3;37.5;49.2;C;D;B;A;C;D;B;A;A;2;
33835;2014;367;4006;1;M;13;55.7;68.3;51.5;C;D;B;B;C;A;B;C;A;5;
33836;2014;367;4006;1;M;123;59.7;75.4;54.5;C;D;B;D;D;A;C;E;A;5;
33837;2014;367;4006;1;F;13;51.9;51.7;52.0;C;D;B;F;C;D;B;A;C;6;
33838;2014;367;4006;1;M;13;63.5;79.6;58.1;C;C;B;A;C;D;D;E;F;6;
33839;2014;367;4006;1;M;13;52.4;59.5;50.0;C;D;B;E;C;A;C;G;C;8;
33840;2014;367;4006;1;M;13;43.1;38.3;44.7;D;C;B;B;D;E;C;A;F;5;
33841;2014;367;4006;1;M;13;58.4;53.1;60.1;C;B;D;C;C;D;B;A;A;5;
33842;2014;367;4006;1;F;13;58.7;60.6;58.1;B;D;B;B;C;A;C;E;A;6;
33843;2014;367;4006;1;M;13;28.5;46.1;22.6;C;C;B;B;B;A;C;E;A;5;
33844;2014;367;4006;1;M;13;64.3;66.8;63.4;.;.;B;B;B;B;C;E;I;5;
33845;2014;367;4006;1;F;13;47.4;66.4;41.0;C;C;D;C;C;E;D;E;A;5;
33846;2014;367;4006;1;M;13;36.1;72.7;23.9;B;C;D;A;B;A;C;A;A;6;
33847;2014;367;4006;1;M;13;47.8;71.6;39.8;D;D;B;C;C;D;C;E;A;5;
33848;2014;367;4006;1;F;1;54.6;81.4;45.7;C;D;B;B;E;D;B;E;A;5;
37642;2014;426;4006;1;M;;69.8;93.0;62.1;B;C;A;E;B;A;D;E;F;6;
37643;2014;426;4006;1;M;;58.9;68.6;55.7;C;C;C;E;D;E;B;B;F;6;
37644;2014;426;4006;1;M;;33.5;40.0;31.3;D;D;D;A;D;E;C;E;F;6;
37645;2014;426;4006;1;M;;38.9;57.1;32.8;C;D;B;F;C;D;B;C;E;6;
37646;2014;426;4006;1;M;;42.3;48.4;40.3;E;C;B;C;B;A;C;H;I;6;
37647;2014;426;4006;1;M;;37.7;30.0;40.3;.;.;B;F;C;B;C;C;F;6;
37648;2014;426;4006;1;M;;56.3;47.1;59.4;D;E;C;F;F;E;C;C;F;6;
37649;2014;426;4006;1;M;;54.0;56.5;53.2;C;C;B;E;C;D;C;C;F;6;
37650;2014;426;4006;1;M;;53.5;60.5;51.2;C;C;C;B;D;E;A;E;F;6;
37651;2014;426;4006;1;M;;65.5;63.6;66.1;D;D;C;C;F;E;D;A;I;6;
37652;2014;426;4006;1;M;;54.6;84.3;44.7;C;C;B;C;B;A;B;A;F;6;
37653;2014;426;4006;1;M;;67.9;85.9;61.9;C;C;C;B;C;D;C;E;F;6;
37654;2014;426;4006;1;M;;62.2;57.1;63.9;C;C;C;E;E;E;C;E;I;6;
37655;2014;426;4006;1;M;;;;;;;;;;;;;;;
37656;2014;426;4006;1;M;;46.3;50.9;44.7;B;B;A;C;D;E;E;H;F;6;
37657;2014;426;4006;1;M;;61.6;81.2;55.0;B;D;C;B;C;B;C;C;A;6;
37658;2014;426;4006;1;M;;43.1;40.3;44.0;C;C;A;D;D;E;C;C;F;6;
37659;2014;426;4006;1;M;;45.0;56.8;41.0;.;.;B;F;C;D;B;E;F;6;
37660;2014;426;4006;1;M;;56.5;72.3;51.2;C;C;C;C;F;E;C;H;F;6;
37661;2014;426;4006;1;M;;48.5;60.6;44.5;C;C;A;E;C;E;B;A;F;5;
37662;2014;426;4006;1;M;;40.7;43.3;39.8;C;C;C;B;C;A;E;A;F;6;
37663;2014;426;4006;1;M;;69.6;48.7;76.6;C;D;C;C;F;E;B;E;G;6;
37664;2014;426;4006;1;M;;43.5;79.9;31.3;C;D;C;B;D;E;B;H;H;6;
37665;2014;426;4006;1;F;;39.3;63.2;31.3;B;C;B;E;B;A;C;C;F;6;
37666;2014;426;4006;1;M;3;42.5;59.0;37.0;C;D;C;C;F;E;C;E;F;6;
38676;2014;450;4006;1;M;;62.9;83.4;56.0;C;D;B;F;B;A;E;E;C;6;
38677;2014;450;4006;1;M;;57.1;67.3;53.7;C;D;B;A;C;B;D;A;F;6;
38678;2014;450;4006;1;M;;72.0;76.2;70.6;C;C;B;D;C;D;C;E;H;6;
38679;2014;450;4006;1;M;;45.6;74.8;35.8;D;D;B;F;E;E;B;E;E;6;
38680;2014;450;4006;1;M;;53.0;77.7;44.7;E;C;B;C;E;E;C;E;C;6;
38681;2014;450;4006;1;M;;31.0;30.0;31.3;C;D;B;B;B;A;B;E;F;6;
38682;2014;450;4006;1;M;;35.4;58.9;27.6;C;C;B;F;C;E;B;A;G;3;
38683;2014;450;4006;1;M;;23.1;25.2;22.4;.;.;B;A;D;B;B;A;F;6;
38684;2014;450;4006;1;F;;24.2;13.9;27.6;C;C;B;B;C;B;B;A;C;6;
38685;2014;450;4006;1;M;;56.7;79.0;49.2;C;D;B;D;E;E;C;E;C;6;
38686;2014;450;4006;1;M;;53.4;52.5;53.7;C;C;B;E;D;E;B;E;C;7;
38687;2014;450;4006;1;M;;45.8;30.0;51.0;B;B;B;C;D;E;A;E;C;6;
38688;2014;450;4006;1;F;;13.3;26.3;8.9;B;B;B;C;C;E;C;B;I;6;
38689;2014;450;4006;1;M;;54.8;45.0;58.1;C;D;B;E;D;E;D;E;C;6;
38690;2014;450;4006;1;M;;18.7;7.5;22.4;B;B;B;G;D;D;A;H;I;1;
38691;2014;450;4006;1;M;;38.6;60.4;31.3;C;C;B;B;E;E;B;E;E;6;
38692;2014;450;4006;1;M;;20.9;30.0;17.9;A;A;B;F;C;B;E;H;I;6;
38693;2014;450;4006;1;M;;37.1;66.1;27.4;C;E;C;B;F;E;C;H;C;6;
38694;2014;450;4006;1;M;;52.4;88.7;40.3;C;D;B;C;E;D;B;E;C;6;
38695;2014;450;4006;1;M;;57.5;37.5;64.1;C;D;D;C;E;E;D;E;I;6;
38696;2014;450;4006;1;M;;;;;;;B;B;E;E;B;G;G;6;
38697;2014;450;4006;1;M;;33.2;61.8;23.6;C;C;D;B;C;B;C;E;I;6;
38698;2014;450;4006;1;M;;24.7;17.9;26.9;A;A;C;D;C;E;B;E;I;6;
38699;2014;450;4006;1;M;;46.2;58.0;42.3;C;C;B;B;D;E;C;A;I;6;
38700;2014;450;4006;1;M;;64.9;67.4;64.1;C;D;B;C;C;E;E;E;I;6;
38701;2014;450;4006;1;M;;50.3;80.2;40.3;C;C;B;D;C;A;C;A;C;6;
38702;2014;450;4006;1;M;;33.4;26.3;35.8;D;C;B;D;E;E;B;E;C;4;
38703;2014;450;4006;1;M;;;;;;;B;F;D;E;D;H;F;6;
38704;2014;450;4006;1;M;;25.7;35.6;22.4;C;C;C;C;F;E;C;E;C;6;
38705;2014;450;4006;1;M;;46.2;71.2;37.8;C;C;C;B;D;D;E;E;F;6;
38706;2014;450;4006;1;M;;;;;;;;;;;;;;;
38707;2014;450;4006;1;M;;43.4;64.1;36.5;C;B;A;B;C;E;D;E;I;6;
38708;2014;450;4006;1;M;;55.7;75.2;49.2;D;C;A;B;C;E;B;E;C;6;
38730;2014;451;4006;1;M;;;;;;;B;F;C;E;B;A;F;6;
38731;2014;451;4006;1;M;;;;;;;;;;;;;;;
38732;2014;451;4006;1;M;;32.2;61.6;22.4;D;D;B;D;C;E;B;C;F;6;
38733;2014;451;4006;1;M;;55.9;82.4;47.0;C;D;B;G;D;E;D;A;F;6;
38734;2014;451;4006;1;F;;;;;;;;;;;;;;;
38735;2014;451;4006;1;M;;;;;;;;;;;;;;;
38736;2014;451;4006;1;M;;35.4;60.8;26.9;C;C;B;E;D;D;B;E;F;5;
38737;2014;451;4006;1;M;;15.1;29.0;10.4;C;D;B;B;C;E;B;H;F;6;
38738;2014;451;4006;1;M;;46.1;75.0;36.5;D;D;B;B;E;D;C;E;F;6;
38739;2014;451;4006;1;M;;31.2;43.9;26.9;C;C;B;E;C;C;E;E;F;6;
38740;2014;451;4006;1;M;;35.0;46.1;31.3;C;C;B;E;C;E;C;C;F;6;
38741;2014;451;4006;1;M;;46.1;61.4;41.0;D;D;B;B;B;B;D;E;F;6;
38742;2014;451;4006;1;F;;;;;;;;;;;;;;;
38743;2014;451;4006;1;M;;;;;;;;;;;;;;;
38744;2014;451;4006;1;M;;23.9;15.0;26.9;E;E;B;C;D;E;B;B;F;5;
38745;2014;451;4006;1;F;;;;;;;;;;;;;;;
38746;2014;451;4006;1;M;;40.0;52.5;35.8;B;C;B;B;C;D;C;E;A;6;
38747;2014;451;4006;1;M;;32.4;22.2;35.8;C;C;B;E;C;E;C;E;F;6;
38748;2014;451;4006;1;M;;45.6;75.0;35.8;D;C;B;E;B;A;D;E;F;6;
38749;2014;451;4006;1;M;;46.5;77.1;36.3;B;C;B;F;E;E;D;E;F;6;
38750;2014;451;4006;1;M;;27.2;15.0;31.3;C;D;C;B;F;E;D;C;F;6;
38751;2014;451;4006;1;F;;29.1;76.1;13.4;D;C;B;D;E;E;A;A;F;6;
38752;2014;451;4006;1;F;;27.7;30.0;26.9;C;D;B;A;B;A;B;B;F;6;
38753;2014;451;4006;1;M;;;;;;;B;B;C;E;D;H;H;5;
38754;2014;451;4006;1;F;;35.5;61.4;26.9;C;D;B;C;B;A;B;A;F;6;
38755;2014;451;4006;1;M;;49.3;49.7;49.2;C;D;B;D;E;E;C;E;F;5;
38756;2014;451;4006;1;M;;58.3;72.1;53.7;B;C;C;C;F;E;E;B;F;6;
38757;2014;451;4006;1;M;;37.1;41.1;35.8;D;D;B;B;D;D;B;E;F;6;
38758;2014;451;4006;1;M;;52.7;72.0;46.2;B;D;C;B;F;E;B;E;F;6;
38759;2014;451;4006;1;M;;31.0;50.7;24.4;C;C;B;B;E;B;C;E;F;6;
38760;2014;451;4006;1;M;;35.0;54.6;28.4;C;D;B;F;C;C;B;C;F;6;
38858;2014;453;4006;1;M;;45.6;52.5;43.3;D;D;B;C;C;E;C;E;F;6;
38859;2014;453;4006;1;M;;51.8;42.0;55.0;C;D;D;B;B;A;E;H;F;6;
38860;2014;453;4006;1;M;;55.4;56.5;55.0;C;C;F;E;D;E;E;H;F;6;
38861;2014;453;4006;1;M;;49.3;36.0;53.7;C;C;B;B;C;C;B;A;F;6;
38862;2014;453;4006;1;M;;30.6;15.0;35.8;D;D;B;E;C;E;B;A;F;6;
38863;2014;453;4006;1;M;;37.1;27.4;40.3;D;E;B;B;E;E;B;E;F;6;
38864;2014;453;4006;1;M;;;;;;;B;D;E;E;B;A;F;6;
38865;2014;453;4006;1;M;;39.2;22.5;44.7;D;C;C;C;F;E;B;H;F;6;
38866;2014;453;4006;1;M;;37.8;75.1;25.4;D;D;B;D;D;A;D;A;F;6;
38867;2014;453;4006;1;M;;40.4;37.1;41.5;C;C;B;F;D;E;C;H;F;5;
38868;2014;453;4006;1;M;;48.8;55.2;46.7;C;C;D;B;C;E;C;A;F;6;
38869;2014;453;4006;1;M;;54.1;55.2;53.7;B;C;B;F;B;A;B;E;F;6;
38870;2014;453;4006;1;M;;63.7;89.0;55.2;C;C;D;D;E;E;B;E;F;6;
38871;2014;453;4006;1;M;;24.5;44.2;17.9;C;D;D;B;C;E;C;H;F;6;
38872;2014;453;4006;1;M;;57.3;92.6;45.5;B;C;B;B;C;E;D;E;C;4;
38873;2014;453;4006;1;M;;67.3;77.4;63.9;C;C;B;C;E;E;B;E;F;6;
38874;2014;453;4006;1;M;;52.0;60.3;49.2;C;C;C;B;E;E;C;A;H;6;
38875;2014;453;4006;1;M;;48.4;59.5;44.7;E;D;D;A;D;E;B;A;F;6;
38876;2014;453;4006;1;M;;;;;;;B;C;C;E;C;A;F;5;
38877;2014;453;4006;1;M;;;;;;;B;F;C;E;C;H;E;4;
38878;2014;453;4006;1;M;;43.5;74.0;33.3;B;C;A;D;C;E;D;E;F;4;
38879;2014;453;4006;1;M;;47.5;61.0;43.0;B;D;B;A;B;A;A;E;F;5;
38880;2014;453;4006;1;M;;38.9;48.2;35.8;D;D;B;C;C;C;E;E;H;5;
38881;2014;453;4006;1;M;;61.5;82.5;54.5;D;D;B;F;D;E;D;E;I;5;
38882;2014;453;4006;1;M;;56.0;61.5;54.2;C;D;B;C;E;D;E;A;E;6;
42467;2014;519;4006;1;M;;;;;;;B;D;E;D;B;H;I;4;
42468;2014;519;4006;1;M;;25.4;47.7;17.9;C;C;B;B;E;E;D;E;F;4;
42469;2014;519;4006;1;M;;33.9;41.8;31.3;C;D;D;E;D;C;E;C;F;5;
42470;2014;519;4006;1;M;2;24.3;30.0;22.4;D;C;;;;;;;;;
42471;2014;519;4006;1;M;2;40.7;74.0;29.6;D;D;B;F;D;E;C;A;B;5;
42472;2014;519;4006;1;M;2;;;;;;;;;;;;;;
42473;2014;519;4006;1;F;;53.4;63.7;50.0;C;C;C;C;E;E;B;C;F;6;
42474;2014;519;4006;1;M;2;;;;;;;;;;;;;;
42475;2014;519;4006;1;M;;55.7;71.1;50.5;C;C;B;E;C;E;D;E;F;6;
42476;2014;519;4006;1;M;;44.4;75.6;34.0;B;C;C;E;E;E;C;H;F;6;
42477;2014;519;4006;1;M;;;;;;;;;;;;;;;
42478;2014;519;4006;1;M;;24.8;40.8;19.4;C;C;B;B;B;A;C;A;I;1;
42479;2014;519;4006;1;M;2;;;;;;;;;;;;;;
42480;2014;519;4006;1;F;2;47.2;66.3;40.8;C;D;B;D;D;E;B;H;F;4;
42481;2014;519;4006;1;M;2;;;;;;;;;;;;;;
42482;2014;519;4006;1;M;;56.5;78.2;49.2;C;E;D;B;D;E;B;E;H;5;
42483;2014;519;4006;1;M;2;38.5;46.5;35.8;C;C;B;C;C;D;C;E;F;5;
42484;2014;519;4006;1;M;2;29.8;33.8;28.4;B;C;B;B;E;E;B;B;F;3;
42485;2014;519;4006;1;M;2;57.9;83.9;49.2;C;D;B;E;D;E;A;H;F;4;
42486;2014;519;4006;1;M;;50.5;63.4;46.2;C;D;;;;;;;;;
42487;2014;519;4006;1;M;;25.4;7.5;31.3;D;D;B;E;A;A;E;A;I;4;
42488;2014;519;4006;1;M;;46.3;72.5;37.5;D;D;B;C;C;B;B;H;I;5;
42489;2014;519;4006;1;M;;43.4;52.5;40.3;C;C;A;C;E;E;B;A;H;6;
42490;2014;519;4006;1;M;2;;;;;;;;;;;;;;
42491;2014;519;4006;1;M;2;24.5;57.7;13.4;C;D;;;;;;;;;
42492;2014;519;4006;1;M;;44.2;51.2;41.8;C;D;C;C;D;E;A;A;F;6;
42493;2014;519;4006;1;F;2;38.5;68.1;28.6;B;C;B;C;E;C;C;B;G;5;
42494;2014;519;4006;1;F;2;31.9;44.6;27.6;.;.;B;E;E;E;B;E;C;4;
42495;2014;519;4006;1;F;2;;;;;;;;;;;;;;
42496;2014;519;4006;1;M;;31.5;67.6;19.4;C;C;B;A;B;A;B;A;C;6;
42497;2014;519;4006;1;M;2;56.0;52.5;57.2;C;C;C;D;F;E;C;E;G;3;
42498;2014;519;4006;1;M;;45.6;61.4;40.3;C;D;D;D;C;E;C;E;F;4;
42499;2014;519;4006;1;M;;;;;;;D;B;C;E;B;A;A;5;
42500;2014;519;4006;1;M;;;;;;;;;;;;;;;
42501;2014;519;4006;1;M;;;;;;;;;;;;;;;
42502;2014;519;4006;1;M;2;;;;;;;;;;;;;;
42503;2014;519;4006;1;M;;15.8;63.3;0.0;C;.;B;B;C;D;B;E;I;6;
42504;2014;519;4006;1;M;;47.5;76.4;37.8;C;C;B;E;D;E;B;A;F;4;
42505;2014;519;4006;1;F;;;;;;;B;B;C;E;C;A;F;6;
42506;2014;519;4006;1;M;;27.7;30.0;26.9;C;D;B;F;D;E;A;H;F;4;
44383;2014;532;4006;1;M;;;;;;;B;B;D;E;A;H;I;4;
44384;2014;532;4006;1;M;;28.0;43.2;22.9;B;A;B;B;C;E;B;E;H;6;
44385;2014;532;4006;1;M;;28.4;32.7;26.9;E;D;C;E;F;E;B;H;C;7;
44581;2014;532;4006;1;M;;43.9;53.2;40.8;C;D;B;C;C;E;B;C;F;6;
44582;2014;532;4006;1;M;;25.2;20.0;26.9;D;D;B;B;C;A;C;C;F;5;
47874;2014;549;4006;1;M;123;46.8;82.1;35.0;.;.;B;B;B;A;B;A;F;5;
47875;2014;549;4006;1;M;123;52.1;53.7;51.5;C;E;B;B;C;B;B;E;F;5;
47876;2014;549;4006;1;M;123;58.4;54.7;59.6;B;B;B;F;C;D;B;A;A;3;
47877;2014;549;4006;1;M;123;63.1;84.3;56.0;C;D;B;B;C;A;B;A;F;6;
47878;2014;549;4006;1;M;123;50.0;67.8;44.0;C;C;C;E;E;E;B;E;A;6;
47879;2014;549;4006;1;F;123;26.4;48.7;18.9;C;D;C;B;B;A;B;E;A;6;
47880;2014;549;4006;1;M;123;46.3;37.5;49.2;D;E;B;B;E;A;B;A;A;5;
47881;2014;549;4006;1;M;123;69.3;75.8;67.1;D;C;B;F;D;D;E;E;F;6;
47882;2014;549;4006;1;F;123;50.7;87.7;38.3;B;C;B;D;E;E;B;E;A;6;
47883;2014;549;4006;1;M;123;45.0;59.1;40.3;C;D;B;E;B;A;A;A;A;3;
77483;2014;1042;4006;1;M;;46.0;63.0;40.3;C;C;B;E;C;E;C;A;F;4;
77484;2014;1042;4006;1;F;;;;;;;;;;;;;;;
77485;2014;1042;4006;1;M;;62.2;74.3;58.1;C;C;C;F;F;E;B;E;F;5;
77486;2014;1042;4006;1;M;;61.2;77.7;55.7;D;C;D;B;D;E;E;C;F;6;
77487;2014;1042;4006;1;F;;49.9;61.1;46.2;C;C;C;E;C;E;C;A;F;6;
77488;2014;1042;4006;1;M;;62.7;56.0;64.9;C;C;C;E;E;E;C;A;F;5;
77489;2014;1042;4006;1;M;;63.2;62.5;63.4;C;D;C;E;F;E;C;A;F;6;
77490;2014;1042;4006;1;M;;;;;;;;;;;;;;;
77491;2014;1042;4006;1;M;;31.5;32.2;31.3;C;C;C;D;E;E;A;H;H;6;
77492;2014;1042;4006;1;M;;35.9;29.4;38.0;D;C;A;D;D;E;C;E;F;3;
77493;2014;1042;4006;1;M;;54.9;72.0;49.2;C;C;B;F;C;E;B;C;C;5;
77494;2014;1042;4006;1;F;;32.4;49.0;26.9;C;C;C;E;E;E;B;H;C;5;
77495;2014;1042;4006;1;M;;52.4;75.3;44.7;C;C;C;B;D;D;B;H;F;5;
77496;2014;1042;4006;1;M;;41.1;56.9;35.8;B;C;B;E;E;E;A;H;F;6;
77497;2014;1042;4006;1;M;;59.3;22.5;71.6;C;C;B;F;D;E;C;E;B;6;
77498;2014;1042;4006;1;M;;43.4;61.5;37.3;C;D;C;B;B;E;B;H;I;4;
77499;2014;1042;4006;1;M;;;;;;;;;;;;;;;
77500;2014;1042;4006;1;M;;61.5;64.9;60.4;C;C;C;B;C;E;D;A;F;5;
77501;2014;1042;4006;1;M;;53.8;34.0;60.4;B;C;B;F;E;E;E;C;F;6;
77502;2014;1042;4006;1;M;;;;;;;;;;;;;;;
77503;2014;1042;4006;1;M;;15.3;7.5;17.9;A;A;B;B;E;D;E;A;B;5;
77504;2014;1042;4006;1;M;;47.2;61.8;42.3;D;C;B;D;D;E;B;A;C;5;
77505;2014;1042;4006;1;M;;47.5;42.9;49.0;C;C;C;E;D;E;E;E;F;6;
77506;2014;1042;4006;1;M;;40.0;52.5;35.8;B;C;B;E;E;E;D;A;B;4;
77507;2014;1042;4006;1;M;;;;;;;;;;;;;;;
77508;2014;1042;4006;1;M;;57.6;66.9;54.5;A;A;B;G;D;E;A;A;F;4;
77509;2014;1042;4006;1;M;;23.6;22.5;23.9;A;A;A;G;D;E;C;E;F;6;
77510;2014;1042;4006;1;M;;;;;;;;;;;;;;;
77511;2014;1042;4006;1;M;;61.5;62.8;61.1;C;C;C;F;F;E;B;E;I;6;
77512;2014;1042;4006;1;M;;37.7;30.0;40.3;B;C;B;G;D;E;C;H;F;6;
77513;2014;1042;4006;1;M;;53.0;77.7;44.7;D;D;B;E;C;E;C;A;F;6;
77514;2014;1042;4006;1;M;;22.4;22.5;22.4;C;C;B;E;D;E;D;C;C;6;
77515;2014;1042;4006;1;M;;51.8;59.6;49.2;C;C;B;E;E;E;E;E;F;5;
77516;2014;1042;4006;1;M;;;;;;;;;;;;;;;
77517;2014;1042;4006;1;M;;32.2;52.5;25.4;C;C;B;E;D;E;A;E;F;5;
77518;2014;1042;4006;1;M;;40.7;66.9;32.0;C;C;B;D;A;A;D;C;I;5;
77519;2014;1042;4006;1;M;;;;;;;;;;;;;;;
77520;2014;1042;4006;1;M;;;;;;;B;F;D;E;B;A;F;6;
77521;2014;1042;4006;1;M;;77.5;78.0;77.3;C;C;C;D;F;E;D;A;F;5;
77522;2014;1042;4006;1;M;;28.5;44.7;23.1;D;E;B;D;B;A;B;A;C;4;
77523;2014;1042;4006;1;M;;39.2;75.9;26.9;C;C;B;E;C;E;B;A;I;5;
77524;2014;1042;4006;1;F;;28.1;58.6;17.9;B;C;B;D;C;D;B;A;F;5;
77525;2014;1042;4006;1;M;;29.0;53.9;20.7;B;C;B;E;C;A;C;C;I;6;
77526;2014;1042;4006;1;M;;;;;;;;;;;;;;;
77527;2014;1042;4006;1;M;;;;;;;;;;;;;;;
77528;2014;1042;4006;1;M;;50.5;54.5;49.2;C;C;B;E;D;E;B;E;F;6;
77529;2014;1042;4006;1;M;;60.1;73.4;55.7;B;C;B;E;D;E;B;E;F;6;
77530;2014;1042;4006;1;M;;29.6;37.5;26.9;C;D;B;F;D;E;B;E;D;6;
77531;2014;1042;4006;1;M;;50.2;46.2;51.5;C;C;A;F;C;D;B;C;F;5;
77532;2014;1042;4006;1;M;;45.1;69.9;36.8;C;C;B;D;C;E;E;A;F;6;
77533;2014;1042;4006;1;M;;41.1;52.6;37.3;C;C;C;F;D;E;C;C;I;6;
77534;2014;1042;4006;1;M;;52.7;63.1;49.2;D;C;C;D;F;E;E;C;F;6;
77535;2014;1042;4006;1;F;;42.2;64.2;34.8;B;C;B;B;C;E;D;A;F;6;
77902;2014;663;4006;1;M;;41.3;82.2;27.6;C;C;C;B;B;B;B;C;F;6;
77903;2014;663;4006;1;F;;71.2;66.3;72.8;B;C;B;B;C;E;B;C;F;6;
77904;2014;663;4006;1;M;;31.1;17.1;35.8;C;C;B;A;B;A;B;C;H;6;
77905;2014;663;4006;1;M;;57.4;79.1;50.2;C;C;B;B;C;E;B;C;H;6;
77906;2014;663;4006;1;F;;;;;;;B;E;C;E;B;C;F;6;
77907;2014;663;4006;1;M;;57.9;87.6;48.0;D;D;B;D;C;E;B;C;H;6;
77908;2014;663;4006;1;M;;59.1;48.4;62.6;C;D;C;D;F;E;B;E;H;6;
77909;2014;663;4006;1;M;;40.5;65.8;32.0;C;D;C;A;A;A;B;C;H;6;
